date,description,amount,currency,channel,category
2025-05-01,WEWORK RENT,-1863.02,GBP,direct_debit,rent
2025-04-27,GOOGLE ADS,-28.73,GBP,card,marketing
2025-05-26,OPEN API,-138.85,GBP,card,software
2025-05-01,AMAZON,-8.92,GBP,card,equipment
2025-06-13,PRET A MANGER,-169.35,GBP,card,meals
2025-06-14,GITHUB,-187.01,GBP,direct_debit,software
2025-01-08,OFFICE RENT LTD,-1322.63,GBP,direct_debit,rent
2025-01-08,RYANAIR FLIGHT,-120.81,GBP,transfer,travel
2025-03-04,TRAINLINE UK,-64.75,GBP,transfer,travel
2025-02-09,TRAINLINE UK,-104.33,GBP,transfer,travel
2025-05-15,WEWORK RENT,-788.08,GBP,card,rent
2025-02-20,AMAZON,-158.09,GBP,direct_debit,equipment
2025-02-11,RYANAIR FLIGHT,-90.02,GBP,direct_debit,travel
2025-05-03,GITHUB,-191.24,GBP,direct_debit,software
2025-02-05,NOTION LABS,-149.83,GBP,direct_debit,software
2025-01-12,NOTION LABS,-5.43,GBP,direct_debit,software
2025-01-08,GOOGLE ADS,-68.55,GBP,transfer,marketing
2025-04-20,RYANAIR FLIGHT,-152.88,GBP,card,travel
2025-05-07,WEWORK RENT,-1315.55,GBP,card,rent
2025-01-03,GOOGLE ADS,-193.91,GBP,transfer,marketing
2025-05-26,FACEBOOK ADS,-114.96,GBP,transfer,marketing
2025-01-24,WEWORK RENT,-1405.48,GBP,direct_debit,rent
2025-03-25,FACEBOOK ADS,-52.89,GBP,card,marketing
2025-01-22,WEWORK RENT,-1667.25,GBP,direct_debit,rent
2025-06-17,APPLE STORE,-14.86,GBP,card,equipment
2025-06-11,GITHUB,-72.16,GBP,card,software
2025-05-07,FACEBOOK ADS,-31.85,GBP,card,marketing
2025-02-10,RYANAIR FLIGHT,-81.29,GBP,card,travel
2025-03-26,UBER TRIP,-12.38,GBP,direct_debit,travel
2025-01-02,APPLE STORE,-193.45,GBP,direct_debit,equipment
2025-01-13,GOOGLE ADS,-108.59,GBP,transfer,marketing
2025-06-05,OFFICE RENT LTD,-791.65,GBP,transfer,rent
2025-01-15,PRET A MANGER,-153.72,GBP,direct_debit,meals
2025-05-08,PRET A MANGER,-82.12,GBP,transfer,meals
2025-05-20,NOTION LABS,-133.43,GBP,card,software
2025-04-13,AWS CLOUD,-92.11,GBP,card,software
2025-02-03,WEWORK RENT,-1494.29,GBP,transfer,rent
2025-05-08,AMAZON,-105.62,GBP,transfer,equipment
2025-02-25,GOOGLE ADS,-111.73,GBP,direct_debit,marketing
2025-04-29,RYANAIR FLIGHT,-146.61,GBP,transfer,travel
2025-02-14,WEWORK RENT,-1415.14,GBP,direct_debit,rent
2025-01-26,AMAZON,-65.01,GBP,card,equipment
2025-06-09,GOOGLE ADS,-129.66,GBP,direct_debit,marketing
2025-06-21,UBER TRIP,-155.2,GBP,direct_debit,travel
2025-01-22,AMAZON,-7.59,GBP,card,equipment
2025-05-29,WEWORK RENT,-830.72,GBP,transfer,rent
2025-03-29,OFFICE RENT LTD,-587.3,GBP,direct_debit,rent
2025-01-15,AWS CLOUD,-179.02,GBP,direct_debit,software
2025-04-20,FACEBOOK ADS,-31.02,GBP,card,marketing
2025-01-12,GOOGLE ADS,-91.37,GBP,transfer,marketing
2025-04-25,OFFICE RENT LTD,-1972.85,GBP,transfer,rent
2025-06-24,TRAINLINE UK,-55.19,GBP,card,travel
2025-01-24,OFFICE RENT LTD,-1740.05,GBP,card,rent
2025-02-23,GOOGLE ADS,-16.79,GBP,direct_debit,marketing
2025-03-27,FACEBOOK ADS,-70.8,GBP,direct_debit,marketing
2025-02-08,GOOGLE ADS,-108.2,GBP,direct_debit,marketing
2025-06-01,UBER TRIP,-83.0,GBP,card,travel
2025-05-03,PRET A MANGER,-58.56,GBP,transfer,meals
2025-04-26,AWS CLOUD,-109.98,GBP,card,software
2025-04-12,RYANAIR FLIGHT,-188.27,GBP,transfer,travel
2025-05-23,WEWORK RENT,-1587.08,GBP,card,rent
2025-01-30,APPLE STORE,-188.91,GBP,direct_debit,equipment
2025-03-09,FACEBOOK ADS,-170.05,GBP,direct_debit,marketing
2025-03-01,AWS CLOUD,-39.03,GBP,direct_debit,software
2025-01-19,GITHUB,-81.87,GBP,direct_debit,software
2025-02-25,WEWORK RENT,-786.79,GBP,transfer,rent
2025-02-06,OFFICE RENT LTD,-716.73,GBP,card,rent
2025-03-30,APPLE STORE,-160.1,GBP,transfer,equipment
2025-03-19,GITHUB,-10.18,GBP,direct_debit,software
2025-04-14,AMAZON,-19.45,GBP,transfer,equipment
2025-04-30,GITHUB,-173.48,GBP,card,software
2025-06-21,APPLE STORE,-116.27,GBP,card,equipment
2025-06-24,OFFICE RENT LTD,-1426.26,GBP,card,rent
2025-01-02,FACEBOOK ADS,-150.53,GBP,card,marketing
2025-03-04,OFFICE RENT LTD,-1498.0,GBP,direct_debit,rent
2025-05-01,OFFICE RENT LTD,-1586.25,GBP,transfer,rent
2025-04-07,OFFICE RENT LTD,-1158.41,GBP,direct_debit,rent
2025-06-27,TRAINLINE UK,-75.96,GBP,direct_debit,travel
2025-05-10,FACEBOOK ADS,-89.53,GBP,direct_debit,marketing
2025-06-19,FACEBOOK ADS,-84.63,GBP,card,marketing
2025-04-28,STARBUCKS,-168.65,GBP,card,meals
2025-04-28,AWS CLOUD,-199.84,GBP,transfer,software
2025-06-15,RYANAIR FLIGHT,-38.8,GBP,card,travel
2025-06-27,GITHUB,-192.4,GBP,transfer,software
2025-02-16,NOTION LABS,-194.44,GBP,card,software
2025-01-23,FACEBOOK ADS,-8.39,GBP,card,marketing
2025-03-14,WEWORK RENT,-955.3,GBP,direct_debit,rent
2025-03-31,UBER TRIP,-109.0,GBP,transfer,travel
2025-03-04,FACEBOOK ADS,-165.15,GBP,card,marketing
2025-01-17,OFFICE RENT LTD,-1134.4,GBP,direct_debit,rent
2025-01-28,RYANAIR FLIGHT,-68.17,GBP,card,travel
2025-03-09,GOOGLE ADS,-84.35,GBP,card,marketing
2025-05-25,FACEBOOK ADS,-16.11,GBP,transfer,marketing
2025-03-26,TRAINLINE UK,-137.74,GBP,card,travel
2025-01-02,APPLE STORE,-159.94,GBP,card,equipment
2025-04-24,NOTION LABS,-73.56,GBP,card,software
2025-06-24,WEWORK RENT,-939.62,GBP,transfer,rent
2025-05-29,OFFICE RENT LTD,-1605.98,GBP,direct_debit,rent
2025-03-08,PRET A MANGER,-52.01,GBP,card,meals
2025-05-16,PRET A MANGER,-108.0,GBP,transfer,meals
2025-04-25,OFFICE RENT LTD,-1950.08,GBP,card,rent
2025-05-18,FACEBOOK ADS,-114.0,GBP,direct_debit,marketing
2025-03-19,WEWORK RENT,-646.26,GBP,direct_debit,rent
2025-05-04,TRAINLINE UK,-177.49,GBP,transfer,travel
2025-01-31,FACEBOOK ADS,-79.37,GBP,card,marketing
2025-04-09,OFFICE RENT LTD,-1344.84,GBP,transfer,rent
2025-04-13,TRAINLINE UK,-84.86,GBP,direct_debit,travel
2025-05-05,APPLE STORE,-170.54,GBP,card,equipment
2025-06-20,STARBUCKS,-92.67,GBP,transfer,meals
2025-05-29,WEWORK RENT,-774.87,GBP,card,rent
2025-02-13,APPLE STORE,-65.73,GBP,card,equipment
2025-05-18,PRET A MANGER,-158.99,GBP,card,meals
2025-05-25,TRAINLINE UK,-185.97,GBP,card,travel
2025-02-09,APPLE STORE,-108.15,GBP,direct_debit,equipment
2025-05-26,APPLE STORE,-189.88,GBP,card,equipment
2025-05-27,APPLE STORE,-191.03,GBP,card,equipment
2025-04-15,AMAZON,-130.38,GBP,transfer,equipment
2025-01-04,GITHUB,-75.27,GBP,transfer,software
2025-05-01,AWS CLOUD,-162.28,GBP,direct_debit,software
2025-02-17,STARBUCKS,-10.69,GBP,direct_debit,meals
2025-04-06,GOOGLE ADS,-68.43,GBP,card,marketing
2025-03-10,APPLE STORE,-139.84,GBP,direct_debit,equipment
2025-01-23,OFFICE RENT LTD,-1219.32,GBP,direct_debit,rent
2025-02-15,OFFICE RENT LTD,-722.17,GBP,direct_debit,rent
2025-01-17,APPLE STORE,-89.18,GBP,card,equipment
2025-02-04,NOTION LABS,-58.04,GBP,card,software
2025-05-26,STARBUCKS,-18.75,GBP,card,meals
2025-05-03,STARBUCKS,-159.58,GBP,card,meals
2025-05-30,OPEN API,-134.52,GBP,card,software
2025-03-25,GOOGLE ADS,-101.7,GBP,transfer,marketing
2025-02-18,WEWORK RENT,-810.94,GBP,direct_debit,rent
2025-06-04,FACEBOOK ADS,-169.68,GBP,card,marketing
2025-02-08,STARBUCKS,-77.68,GBP,direct_debit,meals
2025-03-13,FACEBOOK ADS,-19.0,GBP,transfer,marketing
2025-04-04,FACEBOOK ADS,-161.39,GBP,direct_debit,marketing
2025-05-07,AMAZON,-178.66,GBP,direct_debit,equipment
2025-02-27,OFFICE RENT LTD,-926.84,GBP,direct_debit,rent
2025-06-22,WEWORK RENT,-1139.61,GBP,direct_debit,rent
2025-05-06,AWS CLOUD,-153.49,GBP,transfer,software
2025-04-01,WEWORK RENT,-857.74,GBP,card,rent
2025-02-15,APPLE STORE,-135.51,GBP,direct_debit,equipment
2025-02-09,OPEN API,-140.43,GBP,direct_debit,software
2025-06-04,TRAINLINE UK,-78.12,GBP,transfer,travel
2025-06-22,WEWORK RENT,-1830.87,GBP,direct_debit,rent
2025-01-22,GOOGLE ADS,-88.85,GBP,direct_debit,marketing
2025-06-21,PRET A MANGER,-69.53,GBP,direct_debit,meals
2025-05-03,GITHUB,-61.86,GBP,transfer,software
2025-02-12,WEWORK RENT,-645.22,GBP,card,rent
2025-03-13,STARBUCKS,-165.0,GBP,transfer,meals
2025-05-20,OFFICE RENT LTD,-1421.63,GBP,direct_debit,rent
2025-05-15,GOOGLE ADS,-195.89,GBP,transfer,marketing
2025-05-14,OFFICE RENT LTD,-1582.84,GBP,direct_debit,rent
2025-02-17,OPEN API,-76.05,GBP,direct_debit,software
2025-02-12,NOTION LABS,-75.97,GBP,transfer,software
2025-01-17,AMAZON,-15.63,GBP,direct_debit,equipment
2025-06-05,STARBUCKS,-159.77,GBP,direct_debit,meals
2025-06-05,OFFICE RENT LTD,-1561.22,GBP,card,rent
2025-05-07,OFFICE RENT LTD,-1714.75,GBP,transfer,rent
2025-05-31,GOOGLE ADS,-14.38,GBP,card,marketing
2025-01-27,WEWORK RENT,-1458.41,GBP,direct_debit,rent
2025-01-07,STARBUCKS,-163.76,GBP,transfer,meals
2025-01-25,GITHUB,-122.97,GBP,card,software
2025-01-27,FACEBOOK ADS,-174.14,GBP,direct_debit,marketing
2025-01-02,RYANAIR FLIGHT,-178.37,GBP,card,travel
2025-01-06,FACEBOOK ADS,-72.36,GBP,direct_debit,marketing
2025-01-17,AMAZON,-51.9,GBP,transfer,equipment
2025-03-14,UBER TRIP,-95.79,GBP,card,travel
2025-03-23,OFFICE RENT LTD,-945.6,GBP,card,rent
2025-06-20,OPEN API,-25.74,GBP,direct_debit,software
2025-03-23,WEWORK RENT,-1386.82,GBP,transfer,rent
2025-03-01,PRET A MANGER,-195.98,GBP,card,meals
2025-02-22,STARBUCKS,-191.52,GBP,transfer,meals
2025-03-17,FACEBOOK ADS,-193.6,GBP,card,marketing
2025-05-25,WEWORK RENT,-558.16,GBP,transfer,rent
2025-02-24,OFFICE RENT LTD,-1592.01,GBP,transfer,rent
2025-01-07,GOOGLE ADS,-141.19,GBP,card,marketing
2025-05-15,AMAZON,-124.69,GBP,direct_debit,equipment
2025-05-28,WEWORK RENT,-758.89,GBP,direct_debit,rent
2025-05-07,OFFICE RENT LTD,-1433.31,GBP,transfer,rent
2025-06-10,UBER TRIP,-190.58,GBP,direct_debit,travel
2025-06-11,APPLE STORE,-145.89,GBP,direct_debit,equipment
2025-04-25,APPLE STORE,-149.23,GBP,transfer,equipment
2025-01-26,RYANAIR FLIGHT,-70.78,GBP,direct_debit,travel
2025-03-10,STARBUCKS,-84.16,GBP,card,meals
2025-05-26,RYANAIR FLIGHT,-74.83,GBP,card,travel
2025-05-09,STARBUCKS,-64.56,GBP,direct_debit,meals
2025-06-21,UBER TRIP,-68.35,GBP,direct_debit,travel
2025-01-25,GOOGLE ADS,-114.41,GBP,card,marketing
2025-01-15,TRAINLINE UK,-56.96,GBP,transfer,travel
2025-02-19,FACEBOOK ADS,-156.18,GBP,transfer,marketing
2025-06-15,PRET A MANGER,-114.13,GBP,transfer,meals
2025-04-27,FACEBOOK ADS,-65.97,GBP,card,marketing
2025-06-18,AMAZON,-35.47,GBP,direct_debit,equipment
2025-03-18,GOOGLE ADS,-52.15,GBP,direct_debit,marketing
2025-02-19,WEWORK RENT,-572.05,GBP,direct_debit,rent
2025-05-10,FACEBOOK ADS,-75.36,GBP,card,marketing
2025-04-12,AWS CLOUD,-167.0,GBP,direct_debit,software
2025-02-05,UBER TRIP,-133.36,GBP,transfer,travel
2025-01-06,AMAZON,-90.7,GBP,transfer,equipment
2025-04-22,GITHUB,-43.65,GBP,card,software
2025-04-16,FACEBOOK ADS,-46.98,GBP,card,marketing
2025-04-15,OPEN API,-130.23,GBP,direct_debit,software
2025-02-11,OFFICE RENT LTD,-1754.72,GBP,card,rent
2025-03-19,AWS CLOUD,-22.2,GBP,transfer,software
2025-06-03,OFFICE RENT LTD,-1455.87,GBP,card,rent
2025-06-14,TRAINLINE UK,-162.76,GBP,transfer,travel
2025-01-15,OFFICE RENT LTD,-1966.03,GBP,transfer,rent
2025-06-05,OFFICE RENT LTD,-966.16,GBP,direct_debit,rent
2025-06-09,FACEBOOK ADS,-140.64,GBP,card,marketing
2025-05-05,OFFICE RENT LTD,-662.42,GBP,transfer,rent
2025-06-22,TRAINLINE UK,-112.62,GBP,direct_debit,travel
2025-01-10,WEWORK RENT,-1769.47,GBP,card,rent
2025-02-12,APPLE STORE,-160.68,GBP,card,equipment
2025-06-27,OFFICE RENT LTD,-710.0,GBP,direct_debit,rent
2025-01-09,NOTION LABS,-11.29,GBP,card,software
2025-06-22,FACEBOOK ADS,-191.3,GBP,transfer,marketing
2025-01-10,AWS CLOUD,-158.91,GBP,card,software
2025-01-11,TRAINLINE UK,-192.13,GBP,direct_debit,travel
2025-04-21,FACEBOOK ADS,-92.51,GBP,transfer,marketing
2025-01-15,GOOGLE ADS,-185.2,GBP,direct_debit,marketing
2025-03-13,GOOGLE ADS,-173.95,GBP,transfer,marketing
2025-03-11,FACEBOOK ADS,-17.8,GBP,card,marketing
2025-04-16,AWS CLOUD,-168.54,GBP,transfer,software
2025-05-14,UBER TRIP,-14.4,GBP,card,travel
2025-06-08,AMAZON,-31.33,GBP,transfer,equipment
2025-04-05,WEWORK RENT,-1006.18,GBP,card,rent
2025-02-18,NOTION LABS,-76.43,GBP,direct_debit,software
2025-04-02,STARBUCKS,-63.62,GBP,transfer,meals
2025-04-11,FACEBOOK ADS,-121.44,GBP,card,marketing
2025-03-16,PRET A MANGER,-141.08,GBP,direct_debit,meals
2025-06-28,WEWORK RENT,-777.97,GBP,card,rent
2025-04-28,OFFICE RENT LTD,-1395.02,GBP,direct_debit,rent
2025-02-26,OPEN API,-13.98,GBP,transfer,software
2025-04-01,STARBUCKS,-164.06,GBP,card,meals
2025-05-23,PRET A MANGER,-72.22,GBP,direct_debit,meals
2025-02-28,OPEN API,-170.36,GBP,card,software
2025-02-12,OFFICE RENT LTD,-1419.74,GBP,transfer,rent
2025-04-27,FACEBOOK ADS,-101.46,GBP,card,marketing
2025-01-05,OFFICE RENT LTD,-539.68,GBP,transfer,rent
2025-05-19,FACEBOOK ADS,-152.14,GBP,transfer,marketing
2025-05-16,AMAZON,-30.74,GBP,card,equipment
2025-06-18,AWS CLOUD,-114.48,GBP,card,software
2025-03-20,OFFICE RENT LTD,-755.71,GBP,direct_debit,rent
2025-04-03,STARBUCKS,-114.7,GBP,card,meals
2025-01-07,WEWORK RENT,-1795.43,GBP,transfer,rent
2025-02-27,APPLE STORE,-167.1,GBP,card,equipment
2025-05-20,WEWORK RENT,-852.78,GBP,card,rent
2025-03-14,AMAZON,-167.15,GBP,transfer,equipment
2025-04-21,AWS CLOUD,-177.15,GBP,transfer,software
2025-04-06,PRET A MANGER,-52.9,GBP,transfer,meals
2025-05-27,AMAZON,-76.51,GBP,direct_debit,equipment
2025-06-05,STARBUCKS,-109.02,GBP,direct_debit,meals
2025-04-09,AWS CLOUD,-81.48,GBP,direct_debit,software
2025-04-30,AMAZON,-24.03,GBP,card,equipment
2025-06-26,WEWORK RENT,-576.64,GBP,transfer,rent
2025-05-14,AMAZON,-183.4,GBP,card,equipment
2025-02-14,FACEBOOK ADS,-106.12,GBP,transfer,marketing
2025-01-17,APPLE STORE,-14.61,GBP,card,equipment
2025-01-02,RYANAIR FLIGHT,-12.46,GBP,card,travel
2025-04-10,RYANAIR FLIGHT,-164.9,GBP,direct_debit,travel
2025-06-25,APPLE STORE,-17.3,GBP,direct_debit,equipment
2025-01-07,APPLE STORE,-67.16,GBP,transfer,equipment
2025-04-01,APPLE STORE,-186.19,GBP,direct_debit,equipment
2025-04-27,PRET A MANGER,-45.65,GBP,card,meals
2025-03-03,GOOGLE ADS,-54.49,GBP,direct_debit,marketing
2025-04-18,FACEBOOK ADS,-93.27,GBP,direct_debit,marketing
2025-04-13,GITHUB,-180.05,GBP,transfer,software
2025-01-17,FACEBOOK ADS,-73.1,GBP,card,marketing
2025-03-06,FACEBOOK ADS,-190.4,GBP,direct_debit,marketing
2025-03-09,APPLE STORE,-153.36,GBP,transfer,equipment
2025-03-10,WEWORK RENT,-1305.23,GBP,card,rent
2025-04-15,WEWORK RENT,-1951.61,GBP,card,rent
2025-04-28,STARBUCKS,-69.72,GBP,direct_debit,meals
2025-02-07,FACEBOOK ADS,-178.21,GBP,transfer,marketing
2025-06-19,AWS CLOUD,-85.8,GBP,direct_debit,software
2025-04-01,AMAZON,-9.22,GBP,card,equipment
2025-06-09,WEWORK RENT,-1948.31,GBP,direct_debit,rent
2025-06-18,GITHUB,-146.88,GBP,direct_debit,software
2025-05-31,RYANAIR FLIGHT,-29.65,GBP,card,travel
2025-04-03,GOOGLE ADS,-60.53,GBP,card,marketing
2025-02-26,NOTION LABS,-8.05,GBP,transfer,software
2025-05-27,AMAZON,-118.43,GBP,transfer,equipment
2025-03-04,FACEBOOK ADS,-30.15,GBP,card,marketing
2025-03-22,TRAINLINE UK,-15.81,GBP,card,travel
2025-03-13,RYANAIR FLIGHT,-158.38,GBP,transfer,travel
2025-04-03,OFFICE RENT LTD,-980.03,GBP,card,rent
2025-05-06,STARBUCKS,-55.52,GBP,direct_debit,meals
2025-01-28,NOTION LABS,-65.05,GBP,transfer,software
2025-02-06,FACEBOOK ADS,-147.95,GBP,direct_debit,marketing
2025-05-14,AMAZON,-15.0,GBP,transfer,equipment
2025-02-05,FACEBOOK ADS,-58.72,GBP,card,marketing
2025-05-17,GOOGLE ADS,-119.3,GBP,card,marketing
2025-04-25,GOOGLE ADS,-175.73,GBP,card,marketing
2025-02-28,APPLE STORE,-199.78,GBP,transfer,equipment
2025-05-28,AWS CLOUD,-195.06,GBP,card,software
2025-03-30,GITHUB,-158.42,GBP,card,software
2025-03-22,PRET A MANGER,-115.72,GBP,transfer,meals
2025-04-28,APPLE STORE,-18.68,GBP,card,equipment
2025-03-14,OFFICE RENT LTD,-1685.76,GBP,card,rent
2025-05-22,FACEBOOK ADS,-184.89,GBP,direct_debit,marketing
2025-01-04,FACEBOOK ADS,-17.99,GBP,card,marketing
2025-02-18,APPLE STORE,-29.38,GBP,direct_debit,equipment
2025-03-17,AWS CLOUD,-134.04,GBP,transfer,software
2025-03-28,OFFICE RENT LTD,-786.93,GBP,transfer,rent
2025-05-12,AMAZON,-89.1,GBP,direct_debit,equipment
2025-05-16,WEWORK RENT,-1764.15,GBP,card,rent
2025-04-26,FACEBOOK ADS,-155.94,GBP,card,marketing
2025-05-30,TRAINLINE UK,-64.73,GBP,transfer,travel
2025-04-10,UBER TRIP,-78.04,GBP,direct_debit,travel
2025-01-10,OFFICE RENT LTD,-1633.51,GBP,transfer,rent
2025-05-05,GITHUB,-31.23,GBP,card,software
2025-03-10,PRET A MANGER,-164.23,GBP,transfer,meals
2025-03-29,FACEBOOK ADS,-22.9,GBP,direct_debit,marketing
2025-01-04,OFFICE RENT LTD,-1191.36,GBP,card,rent
2025-03-28,PRET A MANGER,-88.22,GBP,card,meals
2025-04-07,FACEBOOK ADS,-159.48,GBP,card,marketing
2025-04-09,GITHUB,-54.05,GBP,direct_debit,software
2025-03-12,AMAZON,-151.43,GBP,transfer,equipment
2025-04-08,AMAZON,-102.68,GBP,card,equipment
2025-05-01,FACEBOOK ADS,-109.12,GBP,card,marketing
2025-01-22,OFFICE RENT LTD,-1566.93,GBP,card,rent
2025-02-18,NOTION LABS,-10.38,GBP,card,software
2025-05-27,STARBUCKS,-21.49,GBP,card,meals
2025-01-13,STARBUCKS,-92.73,GBP,transfer,meals
2025-05-08,AMAZON,-95.81,GBP,direct_debit,equipment
2025-05-15,RYANAIR FLIGHT,-164.59,GBP,direct_debit,travel
2025-05-09,APPLE STORE,-104.75,GBP,direct_debit,equipment
2025-03-16,FACEBOOK ADS,-20.41,GBP,transfer,marketing
2025-01-12,PRET A MANGER,-61.74,GBP,card,meals
2025-02-09,UBER TRIP,-140.95,GBP,direct_debit,travel
2025-02-07,UBER TRIP,-27.87,GBP,direct_debit,travel
2025-06-26,WEWORK RENT,-820.85,GBP,transfer,rent
2025-06-09,APPLE STORE,-57.68,GBP,transfer,equipment
2025-05-26,STARBUCKS,-122.96,GBP,direct_debit,meals
2025-02-12,GITHUB,-91.84,GBP,transfer,software
2025-05-09,APPLE STORE,-191.59,GBP,transfer,equipment
2025-05-01,TRAINLINE UK,-99.31,GBP,transfer,travel
2025-02-09,TRAINLINE UK,-182.33,GBP,transfer,travel
2025-02-23,FACEBOOK ADS,-192.17,GBP,transfer,marketing
2025-01-22,OPEN API,-42.83,GBP,transfer,software
2025-05-14,WEWORK RENT,-599.87,GBP,direct_debit,rent
2025-06-26,WEWORK RENT,-1270.64,GBP,direct_debit,rent
2025-01-21,STARBUCKS,-124.29,GBP,direct_debit,meals
2025-05-12,WEWORK RENT,-729.84,GBP,card,rent
2025-05-07,AWS CLOUD,-76.05,GBP,card,software
2025-05-02,OFFICE RENT LTD,-1926.86,GBP,direct_debit,rent
2025-04-18,FACEBOOK ADS,-22.75,GBP,transfer,marketing
2025-03-17,WEWORK RENT,-721.23,GBP,card,rent
2025-04-02,PRET A MANGER,-58.08,GBP,direct_debit,meals
2025-03-12,FACEBOOK ADS,-167.24,GBP,direct_debit,marketing
2025-04-10,GOOGLE ADS,-176.84,GBP,transfer,marketing
2025-06-26,PRET A MANGER,-181.94,GBP,direct_debit,meals
2025-01-18,RYANAIR FLIGHT,-46.54,GBP,direct_debit,travel
2025-02-25,STARBUCKS,-99.27,GBP,direct_debit,meals
2025-03-08,STARBUCKS,-188.85,GBP,card,meals
2025-03-03,TRAINLINE UK,-170.82,GBP,transfer,travel
2025-02-04,RYANAIR FLIGHT,-176.07,GBP,direct_debit,travel
2025-05-01,FACEBOOK ADS,-90.59,GBP,direct_debit,marketing
2025-05-19,TRAINLINE UK,-123.92,GBP,direct_debit,travel
2025-06-09,APPLE STORE,-175.31,GBP,direct_debit,equipment
2025-06-24,AMAZON,-56.92,GBP,transfer,equipment
2025-01-07,OPEN API,-16.01,GBP,card,software
2025-03-18,FACEBOOK ADS,-185.06,GBP,card,marketing
2025-02-23,FACEBOOK ADS,-22.91,GBP,transfer,marketing
2025-01-10,GOOGLE ADS,-198.99,GBP,direct_debit,marketing
2025-05-08,STARBUCKS,-92.31,GBP,card,meals
2025-03-12,WEWORK RENT,-1829.38,GBP,transfer,rent
2025-05-23,GITHUB,-44.1,GBP,direct_debit,software
2025-01-21,UBER TRIP,-115.55,GBP,card,travel
2025-05-09,GOOGLE ADS,-61.45,GBP,card,marketing
2025-04-27,AMAZON,-115.4,GBP,direct_debit,equipment
2025-03-08,STARBUCKS,-64.12,GBP,card,meals
2025-04-30,AWS CLOUD,-95.24,GBP,transfer,software
2025-06-13,GOOGLE ADS,-14.97,GBP,direct_debit,marketing
2025-05-18,OPEN API,-102.77,GBP,card,software
2025-04-20,PRET A MANGER,-24.06,GBP,card,meals
2025-01-16,FACEBOOK ADS,-63.58,GBP,card,marketing
2025-04-14,GITHUB,-181.79,GBP,card,software
2025-06-30,GOOGLE ADS,-119.78,GBP,direct_debit,marketing
2025-01-10,WEWORK RENT,-743.3,GBP,card,rent
2025-06-08,FACEBOOK ADS,-57.75,GBP,transfer,marketing
2025-05-20,OPEN API,-8.27,GBP,direct_debit,software
2025-05-22,AMAZON,-169.09,GBP,transfer,equipment
2025-03-21,AMAZON,-119.34,GBP,direct_debit,equipment
2025-01-09,RYANAIR FLIGHT,-60.21,GBP,card,travel
2025-06-27,WEWORK RENT,-1045.21,GBP,direct_debit,rent
2025-01-23,UBER TRIP,-16.49,GBP,card,travel
2025-06-20,OPEN API,-65.04,GBP,card,software
2025-03-09,AMAZON,-184.15,GBP,card,equipment
2025-03-31,APPLE STORE,-56.18,GBP,transfer,equipment
2025-03-28,STARBUCKS,-131.83,GBP,direct_debit,meals
2025-06-15,AWS CLOUD,-144.1,GBP,direct_debit,software
2025-06-15,PRET A MANGER,-53.17,GBP,direct_debit,meals
2025-01-02,RYANAIR FLIGHT,-39.15,GBP,transfer,travel
2025-06-23,WEWORK RENT,-979.1,GBP,card,rent
2025-05-07,APPLE STORE,-191.72,GBP,transfer,equipment
2025-06-22,FACEBOOK ADS,-88.65,GBP,card,marketing
2025-05-08,TRAINLINE UK,-20.81,GBP,card,travel
2025-04-03,WEWORK RENT,-1998.41,GBP,transfer,rent
2025-02-15,RYANAIR FLIGHT,-133.12,GBP,direct_debit,travel
2025-03-11,FACEBOOK ADS,-46.1,GBP,direct_debit,marketing
2025-03-12,RYANAIR FLIGHT,-47.38,GBP,card,travel
2025-02-22,OPEN API,-6.46,GBP,card,software
2025-05-25,OFFICE RENT LTD,-1785.04,GBP,card,rent
2025-05-07,GOOGLE ADS,-132.47,GBP,direct_debit,marketing
2025-06-08,AMAZON,-194.82,GBP,direct_debit,equipment
2025-01-01,GITHUB,-6.88,GBP,direct_debit,software
2025-05-17,OPEN API,-175.21,GBP,card,software
2025-06-13,TRAINLINE UK,-195.65,GBP,transfer,travel
2025-06-05,PRET A MANGER,-6.74,GBP,direct_debit,meals
